date,Dealer_buy,Dealer_sell,MarginPurchaseBuy,MarginPurchaseSell,ShortSaleBuy,ShortSaleSell,spread,close
2013-04-12,0.8656931745883427,-0.006117925872840768,0.06873037836959243,-0.11532873580252981,-0.17596105610518986,-0.26963165495533903,-0.09437881444001495,0.9516438487774053
2013-05-03,0.10911085438410126,0.5923676943377412,0.2003929384873846,0.04659897765562565,0.5059201748609402,-0.42085750821644596,-0.015166334497680845,-0.2812018992090126
2013-05-23,-0.0015752945760832433,-0.2516965216551547,0.18693473672316868,-0.127332517831628,0.07309502426480464,-0.10872917601865566,-0.19842769985304975,-0.4017607799385178
2013-06-13,-0.23750220558808435,0.3119779696104127,0.011549739967864417,0.07332658373288545,0.2619932304374254,-0.5237004089254277,-0.09720746753211668,-0.33294402553233293
2013-07-03,-0.20722577324716254,0.1847306180634662,0.017449221735232598,-0.004667951503041501,-0.37746854193306245,-0.7401288207359181,-0.07012769863828722,-0.03789532463260176
2013-07-23,0.16455774390288158,0.37538240893890834,0.5247769703916463,0.23498599970863931,0.3535174762183984,0.18079072442899144,0.36739666887825656,-0.46834518264072983
2013-08-12,0.02916518065740481,0.3408983061779841,0.17625240770253306,0.12604878592733285,-0.6171814178562759,0.314716038033557,-0.1861951954258244,0.19640518938382867
2013-09-02,-0.5290544960594937,-0.3199237506936855,0.09773771146794621,-0.06473741799181515,0.5088872082378336,0.23110155323694204,0.21223642984141344,-0.14235795081067792
2013-09-23,-0.33278700090879343,0.22678702487540453,0.12773575055678152,-0.04243955716210049,0.3019170744239322,-0.20222863195144786,-0.202289878726797,0.009807904913669119
2013-10-14,0.20777568987639594,0.4249370921635712,0.5417104313788965,-0.17204790770322806,0.18523989658045856,0.09385595974683464,0.006107572106363202,-0.16997079107093582
2013-11-01,0.29447879078814065,-0.4000487635797167,-0.10784086051746439,0.37239238235688293,0.5106676280233431,0.346324050273614,0.44918597217816914,1.1158945936772227
2013-11-21,-0.7621479504096078,0.23648606467333141,-0.2933907631578778,-0.5182565540186985,-0.05931484055251669,0.23245447363975863,-0.47550364366992454,-0.4870900703876895
2013-12-11,0.38001321340179817,0.4264468672368268,0.5050606193128128,0.52990313801092,0.2036354238618751,0.14801184445714524,0.3662175176378546,0.02680962554348193
2013-12-31,-0.3103108541021968,-0.3110533477239019,-0.28869262716238364,-0.3109788168345218,0.004920991562023483,-0.09743208172427996,0.14214619782745058,0.013602741415721875
2014-01-21,0.2685813912009987,0.13590864451348933,0.0600435698187006,0.4239058584756972,0.2826756302092233,0.15037072773451954,0.48534607479253494,0.014849510862927684
2014-02-18,-0.5255790032608201,0.2934479477870735,-0.2666901500379682,-0.21403116168056283,0.01257879628874771,0.17602466798526664,-0.44868404661826766,-0.08037070352964815
2014-03-11,0.23570718160917495,0.33344701474703276,0.3158478773503555,-0.03820692773481785,0.019503928766752332,-0.27686226581824025,-0.07340486882721176,0.5595500543775113
2014-03-31,0.4953485870940071,-0.4873042364575907,0.6002763869395202,-0.33116065637631575,0.038361462034556065,0.5094348605077541,0.2960373667758296,-0.011538663996091658
2014-04-21,0.35588533666022215,0.15488335751204407,0.007657317495713779,-0.1359441108832414,0.2520813227389857,-0.31600682518897705,0.09933605274241414,-0.2944528219176672
2014-05-12,-0.12272991562568172,0.04260226736974851,-0.05418778518306837,-0.042018082096104886,0.07520965473536786,-0.09142606289574258,-0.11553877557203662,-0.45584707962564924
2014-05-30,0.0475387178440729,0.07661908523257757,0.5675048917858518,0.528607859070257,0.25512442455925344,0.05213658740659183,0.642486625167997,0.5277974800777903
2014-06-20,0.4788401288087268,0.0584801901686014,0.19678984168215094,0.26423375488760603,0.24786823205627712,0.3532948521178858,0.29937920678963614,0.5890596337082391
2014-07-10,0.06431190029593722,0.17763826502294638,0.2455944018360566,-0.2366621260030739,0.4534865425243761,0.43173569005492235,-0.2853164356175343,0.7782773375182307
2014-07-31,0.14056399836713968,0.2754124865306481,0.10374783399885722,-0.17363252136382323,0.02442264242219369,0.04375922557970123,0.1088579421421737,0.4131163976341833
2014-08-20,0.5722227551981527,-0.14009453891033263,-0.04995599384375725,0.28734778136985084,-0.30494290969113974,-0.39316052524367007,-0.2372915370147201,-0.3597255411718898
2014-09-10,-0.49107462143320585,0.01139362814854182,-0.025560209296586936,-0.08429024770802437,-0.1253616420547465,0.17326796784703682,-0.12677998477030022,-0.1609412703044123
2014-09-30,-0.3375921654428753,-0.2838877993674423,-0.44103455306978956,0.22304072408964043,-0.28380922723756496,0.18414627251890214,0.1534216198546446,-0.35874642241509075
2014-10-21,0.1982444067308691,0.16033509988957717,-0.09067965980180148,-0.22846140492143274,0.29322652258457665,0.18564025252921543,-0.11973955699566213,0.825224996801392
2014-11-10,-0.07288195591530555,-0.466454578652782,0.28005367333791037,-0.6616130243546401,-0.09942024023269419,0.06697435131885533,-0.2197809941773166,-0.4774390162810277
2014-11-28,0.13211655255043264,0.20852293556039186,-0.1313218605442138,-0.14677671530549033,-0.006589059263483493,-0.08298281104640558,-0.13008060633165552,-0.23904787249466125
2014-12-18,-0.17411755964410905,-0.8705881719836783,-0.256861486444663,0.316305837710673,-0.19404089014624715,0.08057575600335923,-0.19652209916058316,-0.4670165454147896
2015-01-08,0.26723610031034295,-0.4322626765469285,0.028298211993162292,-0.046903026874569015,-0.3225377067047589,-0.36781457560930253,-0.13923777152076577,-0.4195322157814252
2015-01-28,-0.20879329939283223,0.25452869735321804,-0.24370614538950439,-0.3060871460509268,0.047263203545458196,-0.49148470290358104,0.7377298778930398,-0.19242154930411376
2015-02-25,0.2767108056388561,0.06174586091106096,0.3605647543713526,-0.19497098329477416,-0.15208025029813305,0.11373986152661343,0.5337601212508327,0.7225556766673413
2015-03-18,0.26440631874528714,0.3404673239888799,-0.4854410910255609,-0.23629833443675827,-0.495277872831426,-0.34817740215993415,-0.5294362895916389,-0.31363371919933336
2015-04-09,0.1274919868677548,-0.10786945039520945,0.3957888134503764,-0.02045148370156913,-0.02832963098527186,0.04338765693665003,-0.009903596105906576,-0.1601927852787633
2015-04-29,-0.2751731973088345,0.2809388416666254,-0.03382050746735908,0.08543033528539332,-0.5605729679410377,-0.6552728797913976,-0.003222558637749562,-0.11282746548458572
2015-05-20,-0.5714378431058882,-0.23933767891823554,0.22430396841383068,0.4477640165736143,-0.1967690257943286,-0.30787523772475306,-0.11169150830196112,-0.09282552154314305
2015-06-09,0.12426625323028576,-0.11979352499994783,-0.08755856148663108,-0.05711745077306252,0.3671620272346514,-0.16164177148168807,-0.13270771681334487,-0.4275483396192437
2015-06-30,0.21053918242837966,-0.35769798033838474,0.20830425850325746,-0.5830192764667075,0.07653431210490876,0.41694960790467633,0.24527480604010693,-0.06395737979010996
2015-07-21,0.3739913958008061,0.31987603727349373,-0.5331298509920945,-0.4386419613000929,0.16271012966146567,0.07049387156983183,-0.2806963402689695,-0.40718674862861165
2015-08-10,-0.30497290301688745,-0.2792290697240644,0.1202189353193295,-0.1375673619682693,0.1544446490773249,-0.34087632023429476,0.4411142540137777,0.2137319029152594
2015-08-28,-0.17311479248082207,-0.08039001611256294,0.02093713975945556,-0.4458679396582041,0.3373362193112045,-0.011739912377064773,-0.46022935115186364,-0.5203534448025702
2015-09-17,-0.6001256975697107,-0.20950609076214433,0.1770158761384247,-0.4195993699859798,-0.33190020294939143,-0.4470464623009702,-0.4107131517620637,-0.3031830665916177
2015-10-12,-0.19519409392255804,-0.3064395787876855,0.17125072854039675,-0.2714111651183789,-0.22967387100981207,-0.2782757425270069,-0.026994398133522002,-0.4501991908077571
2015-10-30,-0.10971460408005795,0.2893814397142758,-0.08141511717974803,-0.11724643466735596,-0.22917605168893762,-0.4877696136225327,-0.054707181225155055,-0.06363417364540647
2015-11-19,-0.31897855916907913,-0.46076919844051656,-0.03131424627890304,-0.24028126484015777,-0.39416507317262545,-0.400015896656029,0.06681897796115532,-0.43766212766391926
2015-12-09,-0.11875851498110776,0.2254218448256591,0.23402465086256558,0.26955795512026115,-0.15331235850476427,-0.08965882688274317,0.01050458700089485,-0.1320452356466324
2015-12-29,0.35284102275452167,0.4191374888615531,-0.1512864334194402,0.26565292288272524,0.20589392722756167,-0.10165705216716088,0.13070919713999912,0.5885674838452553
2016-01-19,-0.052903938218728144,-0.2179548694919607,-0.25883510047761865,0.3445461597967987,-0.30502020448971445,0.11389166392433774,-0.1402305997375471,-0.08982459572576362
2016-02-16,-0.08641416681344552,-0.10094100162740649,0.09965435537227108,0.11970247488648361,0.15616607871782778,0.26305302491500065,-0.06304767325721478,-0.288826658034584
2016-03-08,0.19190646327182626,0.2555712666608509,-0.16483246959134168,-0.541281886806128,-0.2056661288493986,-0.27608159823860745,0.0580881974716172,-0.4218688452547273
2016-03-28,0.21995242044164937,0.13191736736216447,-0.05960312525808789,-0.24820243233369269,0.3090674785370713,0.012460751878340337,0.28193654150787634,-0.08730137250335562
2016-04-19,-0.1562722641633409,0.5041179946744003,-0.020701213266146712,-0.11667577820283839,0.40215132105211915,-0.018727258282411466,-0.33734515044587987,-0.4613175544556888
2016-05-10,0.304993869195761,0.32364090353170216,-0.5049299585596879,-0.04843004858154776,0.21929534634184453,-0.020731526025329475,0.001495444244887234,-0.3979407021456944
2016-05-30,-0.158729194172807,-0.022503225145658473,-0.5391434832100552,0.1313113420984377,-0.44713308446662314,-0.24130072780013034,0.09442183400972687,0.25943859975386563
2016-06-20,0.21565262415537498,-0.05423638940095535,-0.09610831309684773,-0.5346051499520696,0.13839372317218693,-0.34371224290630437,-0.25203705727269493,0.45946139617525705
2016-07-11,-0.3977575428633209,-0.3816039855343186,-0.2741966818497252,-0.03667633870867998,-0.30714157676339676,-0.13521765107187694,-0.03577250624891054,0.5965423509796748
2016-07-29,0.2271382498033967,0.1833053589567123,0.37288239948892277,0.2855889095003803,0.4401213597953572,0.2204919103400501,0.2419141986981555,0.7258100482845442
2016-08-18,0.3386405498957574,-0.25564347554368905,0.43206520172404356,0.19264279721185423,0.1395966835618107,-0.14816787610322035,0.07801491363332164,-0.28656096976375345
2016-09-07,-0.18528710046033403,0.0766340196630499,-0.28578081533622657,-0.11094779476302224,-0.8211906016632577,-0.27972265461849566,0.15443737268652616,-0.022796594959063443
2016-09-30,-0.5701042981664036,-0.31630562646792115,-0.042446596609538895,0.07527944112644647,-0.28316885342358095,0.19487883165931474,-0.2629402903983697,-0.4271783552589018
2016-10-21,-0.061946676638742426,-0.050647741736876306,-0.14046643061400133,-0.038962235457713434,0.2473570697046103,-0.4981027691763744,0.03392254688574037,-0.06678236813365601
2016-11-10,-0.2930238006370115,0.08570095688913797,-0.36313656569366987,0.039825459556197984,-0.24350316743771724,-0.5203622314096499,-0.38158436352242886,-0.0505720288250861
2016-11-30,-0.20632017003827546,-0.31555532507174294,0.04620421187298343,0.14649215165870963,-0.495944332433394,-0.38819742501282306,-0.2692051701899726,0.33625646487086147
2016-12-20,0.07873913914362723,-0.08755859628926788,-0.16861859328323697,0.31957248631643065,-0.608506471681276,0.35777802777793455,-0.15028637533404643,-0.26974007010843326
2017-01-10,0.6619089006050229,0.5143801699390502,-0.26260178453984173,0.03594413530602002,-0.32062632306675143,-0.394292317381027,-0.29747166070609177,-0.28165537789838424
2017-02-07,-0.21765716674034932,-0.003919520604626442,0.21062825609326596,0.335187193901088,-0.3012295827766867,0.07792809113689153,0.294741134802338,-0.0676053896086779
2017-02-24,-0.47140593596188635,0.024207138790132546,-0.040030149924543096,0.207420531866637,0.026061001877844853,-0.5640096216202857,-0.09088072626940746,-0.11193101938648081
2017-03-20,-0.16205992779648293,0.4165742408271538,-0.4367658392552592,0.23038217234777042,-0.3946664395774454,0.13719822665609313,0.020633000667674373,0.06452160378074384
2017-04-11,-0.05957367943533742,0.2098057103963892,0.4486865543710291,-0.04970011329852597,-0.28228741772914134,-0.5875087355927145,0.3786762896393684,0.08328367453466995
2017-05-02,0.2547002996795589,-0.15210348577087313,0.17330297511212914,0.4915080552907046,0.0746434677295348,-0.2508993011529689,0.5211965097098413,-0.1961702662114802
2017-05-22,-0.12730851469599752,0.008313799932233981,-0.1657647552210787,0.40056255899857096,0.23173347093687002,0.16173472429552993,0.353641617750585,0.07092906320665127
2017-06-12,-0.4072173382761024,0.3227464532864403,0.14779962744530664,-0.6952082485342728,0.29402720505193025,0.45112857942805684,0.23374648684063323,0.349477595224302
2017-06-30,0.33945091218515755,-0.44929130334880496,0.214523783296867,0.23853933851971135,0.39324341712801614,0.41689981246830327,0.26952323082142854,-0.4630905935922775
2017-07-20,-0.4619364290727151,-0.11171077175416677,0.5967461807178274,0.5396728539433291,0.2909145061771162,0.48045556802413236,0.2688828721756183,0.3738682554263943
2017-08-09,0.40872166116271624,0.1970750286850568,0.19822582135313885,0.3979556692942319,-0.6889618986225551,0.029246627851560333,-0.25244591534728283,0.3429112282445446
2017-08-29,0.07648708686779057,-0.2101948553668209,-0.4282577333405588,-0.06454332148791916,0.38917344302933743,0.32282446475384724,-0.05345675626736107,-0.3543192289849477
2017-09-18,-0.1692568072752477,0.3321169059007867,-0.1279060582868511,0.04191381333518866,-0.5081823346683711,0.45026446440257073,0.04267112475936974,0.5459828453814364
2017-10-06,0.327123052784154,-0.3818263550297901,0.5455272510874081,0.26369975476692276,0.24275032008729042,0.33134470604717614,-0.2526220483813207,-0.34330899572728313
2017-10-30,0.06062816947745889,0.26987630877051705,-0.9686090283449518,0.24394396390941345,-0.06271737607712759,-0.3435401737901462,-0.16866947827861012,-0.3323583005346971
2017-11-17,0.12519147660090557,-0.26941934610794394,-0.08700497835902116,0.2149071866400962,0.04948628167884197,0.44784662389427843,1.0203264818784128,0.1439428719655001
2017-12-07,0.05131317349906522,-0.13249496984166448,0.19639138015033067,0.33309420865258943,-0.2788617640761146,0.20609744589007611,-0.12916070265576698,0.2866330683893985
2017-12-27,-0.316119322900788,0.38814667082103205,-0.08733614259522329,0.048398392208270295,-0.4949419902696952,0.18931110816144142,0.4962551788456392,-0.32193281597106765
2018-01-17,-0.4146428820991593,0.20277976226084138,0.38347300439735876,-0.06773238730438451,0.2639857137638329,0.2670451030068112,0.42885519816801687,-0.38057420615180415
2018-02-06,0.2650237892538248,-0.2657414480528931,0.0054187182945780316,-0.3086455574127277,-0.05566400791204765,0.12404430353891523,-0.20958307997090062,-0.1714021337324595
